2015.0,1.0,1.0,0.0,0.0,0.0
2015.0,1.0,1.0,1.0,0.0,0.0
2015.0,1.0,1.0,2.0,0.0,0.0
2015.0,1.0,1.0,3.0,0.0,0.0
2015.0,1.0,1.0,4.0,0.0,0.0
2015.0,1.0,1.0,5.0,0.0,0.0
2015.0,1.0,1.0,6.0,0.0,0.0
2015.0,1.0,1.0,7.0,0.0,0.0
2015.0,1.0,1.0,8.0,10.830910367550956,56.33150728092058
2015.0,1.0,1.0,9.0,91.83935924818657,84.72733634763226
2015.0,1.0,1.0,10.0,184.39802696490324,97.50382522295004
2015.0,1.0,1.0,11.0,232.1684760766936,103.3384657148861
2015.0,1.0,1.0,12.0,122.30248474756324,60.21519208719312
2015.0,1.0,1.0,13.0,276.81658774935596,103.3384657148861
2015.0,1.0,1.0,14.0,196.18045196283552,97.50382522295004
2015.0,1.0,1.0,15.0,91.83935924818658,84.72733634763226
2015.0,1.0,1.0,16.0,10.830910367550956,56.33150728092058
2015.0,1.0,1.0,17.0,0.0,0.0
2015.0,1.0,1.0,18.0,0.0,0.0
2015.0,1.0,1.0,19.0,0.0,0.0
2015.0,1.0,1.0,20.0,0.0,0.0
2015.0,1.0,1.0,21.0,0.0,0.0
2015.0,1.0,1.0,22.0,0.0,0.0
2015.0,1.0,1.0,23.0,0.0,0.0
2015.0,1.0,2.0,0.0,0.0,0.0
2015.0,1.0,2.0,1.0,0.0,0.0
2015.0,1.0,2.0,2.0,0.0,0.0
2015.0,1.0,2.0,3.0,0.0,0.0
2015.0,1.0,2.0,4.0,0.0,0.0
2015.0,1.0,2.0,5.0,0.0,0.0
2015.0,1.0,2.0,6.0,0.0,0.0
2015.0,1.0,2.0,7.0,0.0,0.0
2015.0,1.0,2.0,8.0,11.061134434962623,56.554220379667115
2015.0,1.0,2.0,9.0,92.51031690638735,84.8571947803724
2015.0,1.0,2.0,10.0,185.25751775371745,97.59609379218858
2015.0,1.0,2.0,11.0,233.0754081220723,103.4152385099831
2015.0,1.0,2.0,12.0,122.74615440308962,60.25671484467961
2015.0,1.0,2.0,13.0,277.88678345020816,103.4152385099831
2015.0,1.0,2.0,14.0,197.0895263985277,97.59609379218858
2015.0,1.0,2.0,15.0,92.51031690638737,84.8571947803724
2015.0,1.0,2.0,16.0,11.061134434962623,56.554220379667115
2015.0,1.0,2.0,17.0,0.0,0.0
2015.0,1.0,2.0,18.0,0.0,0.0
2015.0,1.0,2.0,19.0,0.0,0.0
2015.0,1.0,2.0,20.0,0.0,0.0
2015.0,1.0,2.0,21.0,0.0,0.0
2015.0,1.0,2.0,22.0,0.0,0.0
2015.0,1.0,2.0,23.0,0.0,0.0
2015.0,1.0,3.0,0.0,0.0,0.0
2015.0,1.0,3.0,1.0,0.0,0.0
2015.0,1.0,3.0,2.0,0.0,0.0
2015.0,1.0,3.0,3.0,0.0,0.0
2015.0,1.0,3.0,4.0,0.0,0.0
2015.0,1.0,3.0,5.0,0.0,0.0
2015.0,1.0,3.0,6.0,0.0,0.0
2015.0,1.0,3.0,7.0,0.0,0.0
2015.0,1.0,3.0,8.0,11.3135627641322,56.79454151318559
2015.0,1.0,3.0,9.0,93.23871181591625,84.99729310669373
2015.0,1.0,3.0,10.0,186.18926416163927,97.69565675820607
2015.0,1.0,3.0,11.0,234.0581963924728,103.49808895710116
2015.0,1.0,3.0,12.0,123.22685121849132,60.30152603596613
2015.0,1.0,3.0,13.0,279.0464635365568,103.49808895710116
2015.0,1.0,3.0,14.0,198.0752679286339,97.69565675820607
2015.0,1.0,3.0,15.0,93.23871181591625,84.99729310669373
2015.0,1.0,3.0,16.0,11.3135627641322,56.79454151318559
2015.0,1.0,3.0,17.0,0.0,0.0
2015.0,1.0,3.0,18.0,0.0,0.0
2015.0,1.0,3.0,19.0,0.0,0.0
2015.0,1.0,3.0,20.0,0.0,0.0
2015.0,1.0,3.0,21.0,0.0,0.0
2015.0,1.0,3.0,22.0,0.0,0.0
2015.0,1.0,3.0,23.0,0.0,0.0
2015.0,1.0,4.0,0.0,0.0,0.0
2015.0,1.0,4.0,1.0,0.0,0.0
2015.0,1.0,4.0,2.0,0.0,0.0
2015.0,1.0,4.0,3.0,0.0,0.0
2015.0,1.0,4.0,4.0,0.0,0.0
2015.0,1.0,4.0,5.0,0.0,0.0
2015.0,1.0,4.0,6.0,0.0,0.0
2015.0,1.0,4.0,7.0,0.0,0.0
2015.0,1.0,4.0,8.0,11.588815313301293,57.05215017872313
2015.0,1.0,4.0,9.0,94.02460026626935,85.14743997552802
2015.0,1.0,4.0,10.0,187.1930349855652,97.8023824172882
2015.0,1.0,4.0,11.0,235.116506678566,103.58690933168096
2015.0,1.0,4.0,12.0,123.74439260318016,60.34956769273497
2015.0,1.0,4.0,13.0,280.295227234643,103.58690933168096
2015.0,1.0,4.0,14.0,199.13748997138774,97.8023824172882
2015.0,1.0,4.0,15.0,94.02460026626937,85.14743997552802
2015.0,1.0,4.0,16.0,11.588815313301287,57.05215017872313
2015.0,1.0,4.0,17.0,0.0,0.0
2015.0,1.0,4.0,18.0,0.0,0.0
2015.0,1.0,4.0,19.0,0.0,0.0
2015.0,1.0,4.0,20.0,0.0,0.0
2015.0,1.0,4.0,21.0,0.0,0.0
2015.0,1.0,4.0,22.0,0.0,0.0
2015.0,1.0,4.0,23.0,0.0,0.0
2015.0,1.0,5.0,0.0,0.0,0.0
2015.0,1.0,5.0,1.0,0.0,0.0
2015.0,1.0,5.0,2.0,0.0,0.0
2015.0,1.0,5.0,3.0,0.0,0.0
2015.0,1.0,5.0,4.0,0.0,0.0
2015.0,1.0,5.0,5.0,0.0,0.0
2015.0,1.0,5.0,6.0,0.0,0.0
2015.0,1.0,5.0,7.0,0.0,0.0
2015.0,1.0,5.0,8.0,11.88755272970222,57.326704353583075
2015.0,1.0,5.0,9.0,94.86803326640973,85.30743186691923
2015.0,1.0,5.0,10.0,188.26857616023108,97.91613063675227
2015.0,1.0,5.0,11.0,236.24997534774764,103.68158497795999
2015.0,1.0,5.0,12.0,124.29858041035038,60.40077811032666
2015.0,1.0,5.0,13.0,281.6326386560152,103.68158497795999
2015.0,1.0,5.0,14.0,200.27598568767843,97.91613063675227
2015.0,1.0,5.0,15.0,94.86803326640975,85.30743186691923
2015.0,1.0,5.0,16.0,11.88755272970222,57.326704353583075
2015.0,1.0,5.0,17.0,0.0,0.0
2015.0,1.0,5.0,18.0,0.0,0.0
2015.0,1.0,5.0,19.0,0.0,0.0
2015.0,1.0,5.0,20.0,0.0,0.0
2015.0,1.0,5.0,21.0,0.0,0.0
2015.0,1.0,5.0,22.0,0.0,0.0
2015.0,1.0,5.0,23.0,0.0,0.0
2015.0,1.0,6.0,0.0,0.0,0.0
2015.0,1.0,6.0,1.0,0.0,0.0
2015.0,1.0,6.0,2.0,0.0,0.0
2015.0,1.0,6.0,3.0,0.0,0.0
2015.0,1.0,6.0,4.0,0.0,0.0
2015.0,1.0,6.0,5.0,0.0,0.0
2015.0,1.0,6.0,6.0,0.0,0.0
2015.0,1.0,6.0,7.0,0.0,0.0
2015.0,1.0,6.0,8.0,12.210474403837981,57.61784131475871
2015.0,1.0,6.0,9.0,95.76905453150313,85.47705368671069
2015.0,1.0,6.0,10.0,189.41560980114622,98.03675325259748
2015.0,1.0,6.0,11.0,237.45820870446104,103.7819946268988
2015.0,1.0,6.0,12.0,124.88920069440071,60.4550920175337
2015.0,1.0,6.0,13.0,283.05822606530364,103.7819946268988
2015.0,1.0,6.0,14.0,201.4905268253383,98.03675325259748
2015.0,1.0,6.0,15.0,95.76905453150313,85.47705368671069
2015.0,1.0,6.0,16.0,12.21047440383799,57.61784131475871
2015.0,1.0,6.0,17.0,0.0,0.0
2015.0,1.0,6.0,18.0,0.0,0.0
2015.0,1.0,6.0,19.0,0.0,0.0
2015.0,1.0,6.0,20.0,0.0,0.0
2015.0,1.0,6.0,21.0,0.0,0.0
2015.0,1.0,6.0,22.0,0.0,0.0
2015.0,1.0,6.0,23.0,0.0,0.0
2015.0,1.0,7.0,0.0,0.0,0.0
2015.0,1.0,7.0,1.0,0.0,0.0
2015.0,1.0,7.0,2.0,0.0,0.0
2015.0,1.0,7.0,3.0,0.0,0.0
2015.0,1.0,7.0,4.0,0.0,0.0
2015.0,1.0,7.0,5.0,0.0,0.0
2015.0,1.0,7.0,6.0,0.0,0.0
2015.0,1.0,7.0,7.0,0.0,0.0
2015.0,1.0,7.0,8.0,12.558316342300515,57.92517851524275
2015.0,1.0,7.0,9.0,96.7276983866123,85.656079387893
2015.0,1.0,7.0,10.0,190.633833216907,98.16409448486584
2015.0,1.0,7.0,11.0,238.74078233398464,103.88801072841319
2015.0,1.0,7.0,12.0,125.51602346347019,60.512440754065146
2015.0,1.0,7.0,13.0,284.5714811295419,103.88801072841319
2015.0,1.0,7.0,14.0,202.78086252010252,98.16409448486584
2015.0,1.0,7.0,15.0,96.72769838661229,85.656079387893
2015.0,1.0,7.0,16.0,12.558316342300515,57.92517851524275
2015.0,1.0,7.0,17.0,0.0,0.0
2015.0,1.0,7.0,18.0,0.0,0.0
2015.0,1.0,7.0,19.0,0.0,0.0
2015.0,1.0,7.0,20.0,0.0,0.0
2015.0,1.0,7.0,21.0,0.0,0.0
2015.0,1.0,7.0,22.0,0.0,0.0
2015.0,1.0,7.0,23.0,0.0,0.0
2015.0,1.0,8.0,0.0,0.0,0.0
2015.0,1.0,8.0,1.0,0.0,0.0
2015.0,1.0,8.0,2.0,0.0,0.0
2015.0,1.0,8.0,3.0,0.0,0.0
2015.0,1.0,8.0,4.0,0.0,0.0
2015.0,1.0,8.0,5.0,0.0,0.0
2015.0,1.0,8.0,6.0,0.0,0.0
2015.0,1.0,8.0,7.0,0.0,0.0
2015.0,1.0,8.0,8.0,12.931848856985033,58.248314515083905
2015.0,1.0,8.0,9.0,97.74398759935211,85.84427261555003
2015.0,1.0,8.0,10.0,191.92291789801723,98.29799136867223
2015.0,1.0,8.0,11.0,240.09724043518005,103.99949979630648
2015.0,1.0,8.0,12.0,126.17880242942567,60.57275245482918
2015.0,1.0,8.0,13.0,286.17185815541876,103.99949979630648
2015.0,1.0,8.0,14.0,204.14671806086056,98.29799136867223
2015.0,1.0,8.0,15.0,97.74398759935211,85.84427261555003
2015.0,1.0,8.0,16.0,12.931848856985042,58.248314515083905
2015.0,1.0,8.0,17.0,0.0,0.0
2015.0,1.0,8.0,18.0,0.0,0.0
2015.0,1.0,8.0,19.0,0.0,0.0
2015.0,1.0,8.0,20.0,0.0,0.0
2015.0,1.0,8.0,21.0,0.0,0.0
2015.0,1.0,8.0,22.0,0.0,0.0
2015.0,1.0,8.0,23.0,0.0,0.0
2015.0,1.0,9.0,0.0,0.0,0.0
2015.0,1.0,9.0,1.0,0.0,0.0
2015.0,1.0,9.0,2.0,0.0,0.0
2015.0,1.0,9.0,3.0,0.0,0.0
2015.0,1.0,9.0,4.0,0.0,0.0
2015.0,1.0,9.0,5.0,0.0,0.0
2015.0,1.0,9.0,6.0,0.0,0.0
2015.0,1.0,9.0,7.0,6.890212038654253e-181,0.36514636179571996
2015.0,1.0,9.0,8.0,13.331874070119982,58.58682996481449
2015.0,1.0,9.0,9.0,98.81793115387987,86.04138737226828
2015.0,1.0,9.0,10.0,193.2825084894925,98.43827419882321
2015.0,1.0,9.0,11.0,241.52709514781094,104.11632276426397
2015.0,1.0,9.0,12.0,126.87727475768703,60.63595224016478
2015.0,1.0,9.0,13.0,287.85877332096214,104.11632276426397
2015.0,1.0,9.0,14.0,205.58779362703194,98.43827419882321
2015.0,1.0,9.0,15.0,98.81793115387988,86.04138737226828
2015.0,1.0,9.0,16.0,13.331874070119982,58.58682996481449
2015.0,1.0,9.0,17.0,6.890212038654253e-181,0.36514636179571996
2015.0,1.0,9.0,18.0,0.0,0.0
2015.0,1.0,9.0,19.0,0.0,0.0
2015.0,1.0,9.0,20.0,0.0,0.0
2015.0,1.0,9.0,21.0,0.0,0.0
2015.0,1.0,9.0,22.0,0.0,0.0
2015.0,1.0,9.0,23.0,0.0,0.0
2015.0,1.0,10.0,0.0,0.0,0.0
2015.0,1.0,10.0,1.0,0.0,0.0
2015.0,1.0,10.0,2.0,0.0,0.0
2015.0,1.0,10.0,3.0,0.0,0.0
2015.0,1.0,10.0,4.0,0.0,0.0
2015.0,1.0,10.0,5.0,0.0,0.0
2015.0,1.0,10.0,6.0,0.0,0.0
2015.0,1.0,10.0,7.0,4.9044882431269945e-80,0.8288012782422061
2015.0,1.0,10.0,8.0,13.75922323625671,58.940288638412255
2015.0,1.0,10.0,9.0,99.94952197889343,86.24716870082587
2015.0,1.0,10.0,10.0,194.71222175461946,98.58476698591778
2015.0,1.0,10.0,11.0,243.0298258801277,104.23833535125301
2015.0,1.0,10.0,12.0,127.61116081931165,60.7019624111415
2015.0,1.0,10.0,13.0,289.631603908271,104.23833535125301
2015.0,1.0,10.0,14.0,207.1037630060629,98.58476698591778
2015.0,1.0,10.0,15.0,99.94952197889339,86.24716870082587
2015.0,1.0,10.0,16.0,13.759223236256718,58.940288638412255
2015.0,1.0,10.0,17.0,4.9044882431269406e-80,0.8288012782422061
2015.0,1.0,10.0,18.0,0.0,0.0
2015.0,1.0,10.0,19.0,0.0,0.0
2015.0,1.0,10.0,20.0,0.0,0.0
2015.0,1.0,10.0,21.0,0.0,0.0
2015.0,1.0,10.0,22.0,0.0,0.0
2015.0,1.0,10.0,23.0,0.0,0.0
2015.0,1.0,11.0,0.0,0.0,0.0
2015.0,1.0,11.0,1.0,0.0,0.0
2015.0,1.0,11.0,2.0,0.0,0.0
2015.0,1.0,11.0,3.0,0.0,0.0
2015.0,1.0,11.0,4.0,0.0,0.0
2015.0,1.0,11.0,5.0,0.0,0.0
2015.0,1.0,11.0,6.0,0.0,0.0
