2015.0,1.0,15.0,0.0,0.0,0.0
2015.0,1.0,15.0,1.0,0.0,0.0
2015.0,1.0,15.0,2.0,0.0,0.0
2015.0,1.0,15.0,3.0,0.0,0.0
2015.0,1.0,15.0,4.0,0.0,0.0
2015.0,1.0,15.0,5.0,0.0,0.0
2015.0,1.0,15.0,6.0,0.0,0.0
2015.0,1.0,15.0,7.0,4.300178396008847,3.9986590183646826
2015.0,1.0,15.0,8.0,105.38901523036999,115.49830400753038
2015.0,1.0,15.0,9.0,255.2884973105684,235.33260142564276
2015.0,1.0,15.0,10.0,393.2740755905945,344.6249847920662
2015.0,1.0,15.0,11.0,485.62622929243054,423.8374822543207
2015.0,1.0,15.0,12.0,517.8324020211162,451.4327578749002
2015.0,1.0,15.0,13.0,485.62622929243054,423.8374822543207
2015.0,1.0,15.0,14.0,393.2740755905945,344.6249847920662
2015.0,1.0,15.0,15.0,255.2884973105684,235.33260142564276
2015.0,1.0,15.0,16.0,105.38901523036999,115.49830400753038
2015.0,1.0,15.0,17.0,4.300178396008847,3.9986590183646826
2015.0,1.0,15.0,18.0,0.0,0.0
2015.0,1.0,15.0,19.0,0.0,0.0
2015.0,1.0,15.0,20.0,0.0,0.0
2015.0,1.0,15.0,21.0,0.0,0.0
2015.0,1.0,15.0,22.0,0.0,0.0
2015.0,1.0,15.0,23.0,0.0,0.0
2015.0,2.0,15.0,0.0,0.0,0.0
2015.0,2.0,15.0,1.0,0.0,0.0
2015.0,2.0,15.0,2.0,0.0,0.0
2015.0,2.0,15.0,3.0,0.0,0.0
2015.0,2.0,15.0,4.0,0.0,0.0
2015.0,2.0,15.0,5.0,0.0,0.0
2015.0,2.0,15.0,6.0,0.0,0.0
2015.0,2.0,15.0,7.0,38.733396426065525,38.13156986303729
2015.0,2.0,15.0,8.0,180.95725752847824,192.41862224928553
2015.0,2.0,15.0,9.0,359.59247199505023,315.69661182715487
2015.0,2.0,15.0,10.0,512.6334399562095,446.97896049486565
2015.0,2.0,15.0,11.0,612.8718747665324,532.8019000800134
2015.0,2.0,15.0,12.0,647.5818541818496,562.4998401381193
2015.0,2.0,15.0,13.0,612.8718747665324,532.8019000800134
2015.0,2.0,15.0,14.0,512.6334399562095,446.97896049486565
2015.0,2.0,15.0,15.0,359.59247199505023,315.69661182715487
2015.0,2.0,15.0,16.0,180.95725752847824,192.41862224928553
2015.0,2.0,15.0,17.0,38.733396426065525,38.13156986303729
2015.0,2.0,15.0,18.0,0.0,0.0
2015.0,2.0,15.0,19.0,0.0,0.0
2015.0,2.0,15.0,20.0,0.0,0.0
2015.0,2.0,15.0,21.0,0.0,0.0
2015.0,2.0,15.0,22.0,0.0,0.0
2015.0,2.0,15.0,23.0,0.0,0.0
2015.0,3.0,15.0,0.0,0.0,0.0
2015.0,3.0,15.0,1.0,0.0,0.0
2015.0,3.0,15.0,2.0,0.0,0.0
2015.0,3.0,15.0,3.0,0.0,0.0
2015.0,3.0,15.0,4.0,0.0,0.0
2015.0,3.0,15.0,5.0,0.0,0.0
2015.0,3.0,15.0,6.0,0.0,0.0
2015.0,3.0,15.0,7.0,99.49005254387723,114.85252555839797
2015.0,3.0,15.0,8.0,289.8447848406235,284.6964847807519
2015.0,3.0,15.0,9.0,489.86908821516727,427.47363066096466
2015.0,3.0,15.0,10.0,653.7734946362084,567.7964940234742
2015.0,3.0,15.0,11.0,759.5927287744247,658.2825509717767
2015.0,3.0,15.0,12.0,796.056224634304,689.4484307082562
2015.0,3.0,15.0,13.0,759.5927287744247,658.2825509717767
2015.0,3.0,15.0,14.0,653.7734946362084,567.7964940234742
2015.0,3.0,15.0,15.0,489.86908821516727,427.47363066096466
2015.0,3.0,15.0,16.0,289.8447848406235,284.6964847807519
2015.0,3.0,15.0,17.0,99.49005254387723,114.85252555839797
2015.0,3.0,15.0,18.0,0.0,0.0
2015.0,3.0,15.0,19.0,0.0,0.0
2015.0,3.0,15.0,20.0,0.0,0.0
2015.0,3.0,15.0,21.0,0.0,0.0
2015.0,3.0,15.0,22.0,0.0,0.0
2015.0,3.0,15.0,23.0,0.0,0.0
2015.0,4.0,15.0,0.0,0.0,0.0
2015.0,4.0,15.0,1.0,0.0,0.0
2015.0,4.0,15.0,2.0,0.0,0.0
2015.0,4.0,15.0,3.0,0.0,0.0
2015.0,4.0,15.0,4.0,0.0,0.0
2015.0,4.0,15.0,5.0,0.0,0.0
2015.0,4.0,15.0,6.0,37.42549871065877,36.725798573402805
2015.0,4.0,15.0,7.0,194.84246770967687,214.2516069103366
2015.0,4.0,15.0,8.0,411.55421013766875,369.4812086886818
2015.0,4.0,15.0,9.0,619.1937361612706,538.2115831577095
2015.0,4.0,15.0,10.0,785.2904034141145,680.2473852804676
2015.0,4.0,15.0,11.0,891.629349199816,771.1088080301389
2015.0,4.0,15.0,12.0,928.1642166005256,802.3161892856708
2015.0,4.0,15.0,13.0,891.629349199816,771.1088080301389
2015.0,4.0,15.0,14.0,785.2904034141145,680.2473852804676
2015.0,4.0,15.0,15.0,619.1937361612706,538.2115831577095
2015.0,4.0,15.0,16.0,411.55421013766875,369.4812086886818
2015.0,4.0,15.0,17.0,194.84246770967687,214.2516069103366
2015.0,4.0,15.0,18.0,37.42549871065877,36.725798573402805
2015.0,4.0,15.0,19.0,0.0,0.0
2015.0,4.0,15.0,20.0,0.0,0.0
2015.0,4.0,15.0,21.0,0.0,0.0
2015.0,4.0,15.0,22.0,0.0,0.0
2015.0,4.0,15.0,23.0,0.0,0.0
2015.0,5.0,15.0,0.0,0.0,0.0
2015.0,5.0,15.0,1.0,0.0,0.0
